XRF Depth,SiO2,CaO,MgO,Al2O3,Fe2O3,K2O,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2,DTCO,DTSM
10865,76.742176,8.08904231,0.846253341,9.806422358,2.463724137,2.052381855,40.062,75.7102,87.3359,77.5287,73.4338,40.6951,76.7113,82.6097,78.0549,79.4355,39.6667,75.4291,87.8958,76.6165,71.2089,12.8984,84.9819,15.5633,0.0245,0.0063,0.0089,0.0058,0.0061,0.0047,0.0022,0.0001,0,1523.3887,2947.0933,0.0097,0.004,0.0008,0.0189,4711.8984,189.2706,-0.0202,-0.0086,0.0394,0.0372,0.0295,0.043,0.1129,0.024,4.5221,0.2604,0.0095,0.0025,90.7941,57.6968,0.4545,2.1039,86.7415,88.4156,188.8394,8.7298,-0.0032,-0.0105,93.3334,96.7648,86.4287,0.0842,0.0557,0.0886,0.0002,0.0023,0.091,0.0856,3.5893,3.5942,0.0833,0.2696,2.7175,2.6464,2.6426,0.0001,123.8224,130.8777,-239.0754,-238.9015,0,5.713,-999.25,0.0342,4712.4004,0.0885,0.2288,0.2163,0.0177,0.5371,62.9305,102.9837
10865.9,71.20175439,12.23872089,2.04802533,9.453499464,3.009930488,2.048069432,39.2614,74.2132,85.0861,75.9,72.1426,40.1662,75.3398,83.1962,75.9089,77.2653,39.3188,75.5661,86.9595,77.6496,71.9257,13.1752,82.8037,16.1498,0.0279,0.0026,0.0098,0.0113,0.0054,0.0034,0.0025,0,0,1524.4236,3018.8564,0.007,0.004,0.0008,0.0225,4767.9458,189.2706,-0.0102,-0.0085,0.0409,0.0332,0.0594,0.045,0.1126,0.0253,5.2207,0.2571,0.0075,0.003,87.7028,60.0379,0.4582,2.1814,83.7489,85.6919,188.8394,8.7398,-0.0049,-0.0151,79.1195,91.5276,81.7376,0.0816,0.0918,0.0861,0.0002,0.0009,0.0852,0.0868,3.4853,3.6541,0.0814,0.0696,2.7176,2.6533,2.64,0.0001,117.0998,120.4191,-238.8695,-239.0525,0,6.4038,-999.25,0.0349,4666.6665,0.086,0.228,0.2262,0.0141,0.5318,63.4062,103.6404
10867,75.15279417,5.834996005,1.380555677,12.3738025,2.687212242,2.570639404,39.1235,75.1109,84.5772,75.9223,72.5731,34.5419,58.7947,62.3169,56.5428,57.3294,36.7378,67.5262,74.6603,68.1997,64.3248,13.1714,62.7644,16.8335,0.0232,0.0003,0.0065,0.0113,0.0062,0.0003,0.0026,0.001,0.0001,1521.1338,3114.4702,0.005,0.0042,0.0008,0.0214,4832.6958,189.2706,-0.0141,-0.0084,0.0362,0.0404,0.0064,0.0421,0.1168,0.0243,7.3265,0.2568,0.0032,0.0025,87.7181,58.8674,0.452,2.372,83.7786,86.0238,188.8394,8.7359,-0.0043,-0.012,84.3542,62.6435,55.8694,0.0929,0.091,0.0825,0.0002,0.0003,0.0868,0.0891,3.5481,3.6625,0.0779,0.1205,2.7114,2.6408,2.648,0.0001,80.0305,96.5492,-239.6743,-239.3652,0,8.9262,-999.25,0.0282,4667.667,0.0824,0.2391,0.2116,0.0059,0.5433,62.5076,103.8685
10868,71.56029142,10.50362349,2.369798039,10.32623937,3.148887763,2.091159914,41.6863,85.8112,96.6963,85.3851,81.6156,40.9036,88.1855,88.9987,75.9101,77.3776,41.7244,86.5029,97.0525,86.3737,79.8434,11.7116,85.9594,19.6183,0.0259,0.0029,0.0109,0.007,0.0067,0,0.0001,0.0018,0.0004,1538.8608,3245.9709,0.004,0.0041,0.0008,0.016,4953.9819,189.2706,-0.0202,-0.0083,0.0345,0.0287,0.0331,0.0389,0.1331,0.0225,7.4246,0.2434,0.0028,0.0022,83.9282,58.8674,0.4319,2.19,80.1821,87.1298,188.9652,8.7298,-0.0053,-0.019,84.5572,78.6378,70.1943,0.0777,0.1115,0.0791,0.0001,0.0002,0.0837,0.0797,3.7478,3.838,0.0749,0.4737,2.7103,2.6609,2.651,0.0001,100.5583,121.667,-239.8217,-239.4909,0,5.4015,-999.25,0.0299,4774.5,0.0791,0.2831,0.1953,0.0052,0.5165,61.9208,102.2228
10869,69.39553605,16.07002299,1.839272353,8.039640026,3.058480159,1.597048422,44.7374,98.3164,113.4803,98.193,93.4634,46.1498,118.2602,121.3809,85.9315,87.9318,46.8771,113.0975,129.7067,107.8071,100.7469,10.184,100.4385,22.2898,0.038,0.0166,0.012,0.0043,0.0077,0.0007,0.0021,0.0004,0,1531.3756,3567.6741,0.0058,0.0039,0.0008,0.0152,5179.0537,189.2706,-0.0218,-0.0081,0.0228,0.0152,0.0263,0.0335,0.1465,0.0182,5.7917,0.2384,0.0116,0.0017,73.0104,58.8674,0.4295,2.1635,69.7566,74.6548,189.3427,8.7282,-0.003,-0.0068,68.6854,147.3963,131.8547,0.065,0.0619,0.0697,0.0001,0.0009,0.0669,0.0647,4.0467,3.9422,0.0656,0.1703,2.7151,2.6841,2.671,0.0016,192.2046,171.8531,-239.7077,-239.5864,0,2.5839,-999.25,0.0437,4742.8335,0.0697,0.319,0.1683,0.0218,0.4908,60.7076,101.2878
10870,69.06871818,12.84196479,2.585067851,10.40141246,3.000191834,2.10264488,45.4344,99.9348,115.9535,101.0212,96.7731,48.6662,120.9579,121.0801,103.3958,106.1106,47.312,112.6643,132.8034,111.5917,103.4876,9.8989,117.9509,23.2114,0.0366,0.0194,0.0068,0.0076,0.0038,0.0058,0.0003,0,0,1528.7092,3822.2385,0.0071,0.0038,0.0008,0.0175,5377.5249,189.2706,-0.0295,-0.0079,0.0178,0.0162,0,0.0366,0.1571,0.0187,4.5118,0.2217,0.0205,0.0021,73.8572,61.2084,0.4364,2.3158,70.5913,72.4455,189.3427,8.7205,-0.0018,-0.0028,74.0394,127.0136,113.6175,0.0698,0.0377,0.0643,0.0001,0.0014,0.0595,0.0665,3.9257,3.979,0.0604,0.1283,2.7283,2.6823,2.6795,0.002,166.2671,175.1512,-239.6643,-239.7201,0,2.4624,-999.25,0.0437,4762.6665,0.0641,0.3477,0.1838,0.0383,0.4302,60.4322,100.4953
10871,68.31584004,15.44590059,1.547279384,8.45336817,4.413477021,1.824134796,42.3895,85.9879,101.0619,89.085,85.9146,42.8062,86.7938,98.7467,80.7543,83.0687,42.1043,87.9853,101.2345,88.6365,83.7092,11.2252,92.189,20.5005,0.0331,0.0075,0.0111,0.0137,0.0011,0.0055,0,0,0,1527.5125,3788.1658,0.0059,0.0041,0.0008,0.0203,5254.8394,189.2706,-0.0218,-0.0078,0.0093,0.0041,0,0.0399,0.1536,0.022,6.6353,0.2186,0.0097,0.0027,67.9822,58.8674,0.4119,2.4328,64.9525,68.968,189.3427,8.7282,-0.0002,0.0151,64.1302,153.0545,136.8433,0.0494,-0.0073,0.0619,0.0001,0.0007,0.0561,0.0513,4.0536,3.967,0.0574,0,2.7211,2.7031,2.6942,0.0001,196.0671,171.4258,-239.7941,-239.8937,0,3.5561,-999.25,0.039,4669,0.0618,0.3382,0.2008,0.0182,0.4428,60.4891,100.1762
10872,74.89772242,8.542846078,0.8378575867,10.42197704,3.040096869,2.259500002,39.9346,76.6842,88.2756,79.0398,76.1493,35.5653,64.5805,69.4128,61.8685,63.215,37.0598,67.5471,77.8394,70.7868,67.1363,12.6518,70.8646,17.257,0.0377,0.0013,0.0163,0.0193,0.001,0.0043,0,0,0,1526.7738,3374.3296,0.0046,0.0039,0.0008,0.0247,5035.0591,189.2706,-0.041,-0.0082,0.019,0.0222,0,0.04,0.1328,0.0217,6.6245,0.2431,0.0098,0.0036,77.6235,57.6968,0.4431,2.488,74.2313,83.5702,189.3427,8.709,-0.0008,0.0016,78.2012,67.836,60.5209,0.0805,0.0074,0.0749,0.0002,0.0005,0.0772,0.0817,3.7078,3.7955,0.0694,0,2.717,2.672,2.6774,0.0001,86.6963,95.9219,-239.8456,-240.127,0,4.2004,-999.25,0.0423,4741.6665,0.0748,0.2823,0.2011,0.0183,0.4983,60.8855,100.5555
10873,72.26472286,10.24387301,1.174324797,10.81301283,3.126835698,2.377230799,39.5045,75.4956,86.4944,78.4204,75.1184,42.9908,89.5936,93.4172,74.1784,76.2814,39.887,79.2634,89.733,82.3598,76.6197,12.7518,81.3138,16.4753,0.0217,0.0001,0.0078,0.0111,0.0065,0.0057,0,0,0,1531.8101,3331.1802,0.0095,0.0035,0.0008,0.0233,4961.4355,189.2706,-0.0333,-0.0082,0.028,0.0287,0,0.0403,0.1425,0.0214,5.894,0.2317,0.0135,0.0036,80.9725,58.8674,0.4465,2.55,77.4059,79.3188,189.3427,8.7167,-0.0035,-0.0176,77.5097,95.2971,85.1155,0.0799,0.0839,0.0745,0.0002,0.0018,0.0763,0.0775,3.7675,3.8122,0.0703,0.5043,2.7225,2.661,2.6621,0.0002,121.9406,124.2106,-240.1011,-240.4355,0,7.8878,-999.25,0.0312,4704.3335,0.0745,0.3083,0.2027,0.0253,0.4637,60.7471,101.0304
10874,70.66987208,9.915010155,1.418557692,12.06685851,3.394546122,2.53515545,40.1042,77.6154,89.3158,81.2345,77.666,36.0827,67.3325,72.335,64.6432,66.4392,38.9831,73.5468,83.5091,77.6232,71.7914,12.31,76.0412,16.4184,0.017,0.0011,0.01,0.0047,0.0055,0.0081,0,0,0,1525.6639,3491.1643,0.0124,0.0037,0.0008,0.0183,5107.98,189.2706,-0.0372,-0.0081,0.0234,0.0241,0,0.033,0.1501,0.0179,8.87,0.235,0.01,0.0023,78.2187,57.6968,0.4372,2.5763,74.7869,74.924,189.3427,8.7128,-0.0035,-0.0112,73.3242,81.7395,72.9734,0.0681,0.0891,0.0712,0.0002,0.0019,0.0745,0.0698,3.8557,3.901,0.0669,0,2.7132,2.6688,2.6699,0.0009,104.5409,105.0077,-240.9318,-240.8217,0,8.3968,-999.25,0.0294,4678,0.0712,0.3289,0.1658,0.0187,0.4866,61.014,100.7651
10875,67.97903875,16.26853125,2.495138882,8.815889035,2.735381132,1.706020954,41.172,80.996,94.6181,85.5975,82.2698,47.1179,93.8437,98.2296,88.9608,92.3659,41.5449,83.7194,98.2567,87.2115,83.535,11.6826,94.0527,17.0888,0.0324,0.0118,0.0163,0.0018,0.0062,0.0054,0.0004,0,0,1523.5941,3546.1409,0.0094,0.0037,0.0008,0.0137,5176.9131,189.2706,-0.0295,-0.0081,0.0205,0.017,0,0.0276,0.1599,0.0145,9.222,0.2334,0.0122,0.0017,78.6441,58.8674,0.4192,2.6281,75.1665,77.2872,189.3427,8.7205,-0.0032,-0.0035,72.7756,109.4049,97.8823,0.0658,0.075,0.0708,0.0001,0.0025,0.0652,0.0692,3.9754,3.9197,0.0662,0.1469,2.7114,2.6809,2.6749,0.0001,144.3539,131.2134,-241.4602,-241.2726,0,3.1375,-999.25,0.0418,4721.8335,0.0707,0.355,0.1389,0.0229,0.4832,60.4775,101.0796
10876,73.40776638,9.954794983,0.970343968,10.35072518,3.009587528,2.306781957,41.7895,85.0165,99.958,89.4259,86.876,38.4763,72.5473,83.3608,78.0822,81.6086,42.218,85.0688,101.3606,92.8601,89.0885,11.1824,88.4006,18.194,0.0476,0.0187,0.021,0.0046,0.0043,0.0017,0.0043,0,0,1519.5651,3617.321,0.0069,0.0041,0.0008,0.0149,5165.1475,189.2706,-0.0295,-0.008,0.0253,0.0254,0.014,0.0304,0.1522,0.0158,5.7908,0.2377,0.0151,0.0018,81.4052,57.6968,0.4071,2.3389,77.8054,77.6273,189.3427,8.7205,-0.0038,-0.0112,80.6578,86.7193,77.4333,0.0726,0.0798,0.0669,0.0002,0.0019,0.0664,0.0704,3.8143,3.8876,0.0635,0.3614,2.7157,2.6665,2.6667,0.0001,110.9319,130.2915,-241.9632,-241.7711,0,2.4198,-999.25,0.0545,4709.3335,0.0668,0.3344,0.1528,0.0282,0.4846,60.5666,100.3448
10877,63.70259978,22.89304245,1.839873904,7.849959027,2.130396953,1.584127891,41.4959,88.2687,104.5245,92.496,90.4181,43.9823,101.7807,115.2957,94.299,99.7113,41.7367,90.4737,107.1485,91.9848,89.3056,10.8113,107.0334,18.9888,0.0372,0.0105,0.0131,0.0102,0.0045,0.0017,0.0028,0,0.0003,1527.87,3621.5903,0.0061,0.0042,0.0008,0.0196,5146.2705,189.2706,-0.0372,-0.008,0.0323,0.0236,0.0355,0.032,0.1532,0.0168,5.9606,0.2337,0.0119,0.0027,80.0808,60.0379,0.4271,2.0968,76.5674,80.9151,189.3427,8.7128,-0.0054,-0.019,76.0312,139.1988,124.5669,0.0649,0.103,0.0661,0.0002,0.0009,0.0621,0.065,3.9195,3.9729,0.0635,0.2688,2.714,2.6696,2.6547,0.0019,183.7418,164.5215,-242.8162,-242.328,0,3.7066,-999.25,0.0432,4710.5005,0.066,0.3371,0.1606,0.0222,0.4801,60.6704,100.7953
10878,69.81447769,13.63465147,1.46784866,9.816631967,3.111296496,2.155093723,42.0013,92.8571,111.8634,98.1281,94.6381,36.2608,87.8329,86.4818,73.258,76.7941,39.4055,84.2496,98.9079,87.1527,83.576,10.1908,93.5698,17.796,0.0393,0.0029,0.0115,0.0186,0.0088,0.0007,0,0,0.0007,1524.2418,3499.9641,0.0039,0.0038,0.0008,0.0288,5047.521,189.2706,-0.0256,-0.008,0.0221,0.0227,0,0.0359,0.1432,0.0191,5.9455,0.2384,0.0134,0.0026,84.3444,60.0379,0.4083,2.147,80.6001,81.407,189.3427,8.7244,-0.0006,0.008,80.3,114.4941,102.3091,0.069,0.0199,0.0686,0.0004,0.0003,0.072,0.0686,3.9297,3.9231,0.0646,0.197,2.7183,2.6712,2.6723,0.0001,146.5793,126.3161,-243.1654,-242.9667,0,5.0309,-999.25,0.0432,4689.333,0.0686,0.3102,0.1805,0.0251,0.4842,60.753,101.0835
10879,68.75169091,16.04508443,1.418537673,8.532342733,3.549356063,1.702988197,45.8211,113.7144,143.7053,123.6259,115.8429,44.1882,98.1822,110.934,97.2959,104.0116,45.4512,104.4979,127.1575,112.744,101.2872,8.0889,114.6599,17.7907,0.0445,0.0029,0.0134,0.0215,0.008,0,0,0,0.0011,1526.0905,3236.6245,0.0025,0.0039,0.0008,0.0307,4971.5303,189.2706,-0.0372,-0.0084,0.0378,0.0349,0.0739,0.0332,0.1646,0.0179,2.4229,0.2178,0.0142,0.0012,92.6766,58.8674,0.3889,2.0523,88.6105,93.2985,189.3427,8.7128,-0.0046,-0.0153,88.3251,109.8165,98.1194,0.0928,0.1117,0.0805,0.0004,0.0002,0.0844,0.0886,3.8585,3.9837,0.0764,0.1453,2.7207,2.6504,2.6454,0.0001,140.5753,138.4474,-243.7335,-243.7087,0,4.7972,-999.25,0.047,4738.333,0.0804,0.3679,0.167,0.0266,0.4385,60.2582,100.4021
10880,69.15848117,15.4736575,1.046393672,9.610765474,2.688274738,2.022427437,53.425,177.0082,254.2423,201.8845,183.1822,55.8413,228.1351,296.3363,232.8121,263.6982,56.9907,223.4216,302.7099,248.5384,212.4881,4.9533,266.9245,19.4329,0.0329,0.0047,0.0103,0.0152,0.0035,0.0035,0.0003,0,0,1531.0066,3654.5015,0.0044,0.0036,0.0008,0.0223,5292.3794,189.2706,-0.0372,-0.0081,0.0445,0.0492,0.0739,0.0285,0.1936,0.015,2.7025,0.1924,0.0136,0.0013,95.5821,58.8674,0.3762,2.103,91.3885,99.5354,189.3427,8.7128,-0.0051,-0.0307,89.5178,244.6041,219.7459,0.0783,0.1211,0.0694,0.0001,0.0004,0.0691,0.077,4.2417,4.2031,0.0675,0,2.7196,2.6258,2.6339,0.0097,384.7681,426.5074,-244.4228,-244.5789,0,4.2781,-999.25,0.0373,4714.1665,0.0693,0.4459,0.1434,0.0254,0.3853,58.9385,99.4522
10881,61.67833567,29.01807953,1.537360816,5.166500493,1.65079998,0.9489235113,60.8867,312.8716,532.2248,390.1508,347.251,65.2969,500.4264,794.8883,498.4079,614.9942,64.3802,449.2376,657.537,530.1694,418.9327,2.5631,571.5844,19.3312,0.027,0.0133,0.0078,0.0051,0.0028,0.0066,0,0,0,1531.7606,4742.8154,0.0086,0.0034,0.0008,0.0145,5983.5352,189.2706,-0.0218,-0.0073,0.0406,0.0368,0,0.0278,0.2172,0.0142,2.5524,0.1666,0.0163,0.0013,81.6629,60.0379,0.337,1.9635,78.0236,83.8729,189.3427,8.7282,-0.0044,-0.0337,88.0985,402.2813,360.6884,0.0428,0.1347,0.0466,0.0001,0.0016,0.0368,0.0447,4.5451,4.486,0.0463,0.0321,2.7253,2.6471,2.6406,0.009,1999.0081,1504.2189,-245.4446,-245.5885,0,2.9316,-999.25,0.0356,4751.833,0.0465,0.5092,0.1395,0.0305,0.3208,56.6316,97.3423
10882,62.86858032,26.68259529,0,6.572477627,2.610567814,1.26577895,64.098,453.037,1150.0874,663.7167,573.6666,65.3344,612.928,1584.837,557.9625,788.0662,64.8323,542.9028,1394.7566,784.8627,589.6243,1.5067,691.1779,17.4023,0.0091,0.0027,0.0039,0.0025,0.0003,0.0069,0.0003,0,0,1531.1682,6121.6001,0.0075,0.0038,0.0008,0.01,6687.5952,189.2706,-0.0295,-0.0066,0.0347,0.0264,0.0565,0.0242,0.2474,0.0118,0.8126,0.1381,0.0171,0.0009,50.7304,57.6968,0.313,2.1699,48.4871,49.0116,189.3427,8.7205,-0.0056,-0.0284,51.1443,393.616,353.015,0.0232,0.1435,0.0269,0,0,0.0184,0.0222,4.5753,4.7635,0.0306,0,2.7269,2.6649,2.6507,0.0095,3643.5845,4035.6055,-246.3529,-246.7504,0,11.1573,-999.25,0.0166,4770.1997,0.0269,0.5904,0.1214,0.0254,0.2629,55.1927,94.5542
10883,40.03358399,51.50257106,3.322962392,2.782217801,1.925725916,0.4329388427,64.6638,489.778,1774.7611,853.8114,763.8356,65.1297,586.9227,1243.4578,420.7267,567.6321,65.2845,572.9431,1882.2244,945.9896,726.5381,1.1712,592.6628,15.987,0.0089,0.0009,0.004,0.004,0,0.0049,0.0006,0,0,1532.4519,6550.1763,0.0056,0.0032,0.0008,0.0096,6898.3823,189.2706,-0.0141,-0.0065,0.0197,0.0109,0.0297,0.0222,0.2566,0.0102,2.5114,0.1312,0.0185,0.0008,40.6709,58.8674,0.2975,2.179,38.8443,42.2027,189.3427,8.7359,0.002,0.0017,30.3719,385.2534,345.6395,0.0134,0.0355,0.0225,0,0,0.0166,0.0151,4.9047,4.8006,0.0224,0,2.7271,2.6913,2.6764,0.0101,4845.1162,4833.1772,-247.9743,-248.0155,0,9.2734,-999.25,0.0145,4676.3999,0.0224,0.6153,0.1114,0.0218,0.2515,54.9411,94.6955
10884,61.8775803,31.43523194,0,4.499887416,1.279877841,0.9074225074,64.8219,486.6006,1950,967.8818,797.1116,64.4792,467.3383,1178.5862,362.1318,495.4848,65.2393,540.4738,1941.8308,934.0599,706.3064,1.0332,557.5366,16.8206,0.019,0.0012,0.0108,0.0061,0.0019,0.0063,0.001,0,0.0001,1536.787,5978.835,0.0085,0.0039,0.0008,0.0154,6764.6641,189.2706,-0.0141,-0.0068,0.0271,0.0345,0.0246,0.0207,0.2447,0.0104,2.2804,0.1467,0.0131,0.0009,57.9755,57.6968,0.3065,2.1845,55.3718,64.5726,189.3427,8.7359,0.0032,-0.0026,64.7267,384.1509,344.6716,0.0412,0.0271,0.0313,0.0001,0.0009,0.0246,0.0396,4.4826,4.6246,0.0312,0.5617,2.7192,2.651,2.6636,0.01,4622.501,4413.1128,-249.2886,-249.3505,0,6.8819,-999.25,0.0275,4742.3999,0.0313,0.5832,0.1042,0.0224,0.2903,55.5114,94.5027
10885,35.58859556,55.64060245,3.715610949,2.883476635,1.774563293,0.3971511141,64.531,451.3861,1950,855.9085,692.282,64.2503,388.231,948.9418,424.0718,556.9258,64.5844,468.6641,1821.4965,830.3201,572.2296,1.1683,547.816,18.1989,0.0155,0,0.0027,0.0061,0.0117,0.0015,0,0,0.001,1528.5078,5640.2446,0.0076,0.004,0.0008,0.0203,6456.8652,189.2706,0.0052,-0.0069,0.0311,0.0312,0,0.0189,0.242,0.0099,1.3881,0.1526,0.0093,0.0011,51.8872,57.6968,0.3299,2.3159,49.5122,54.9931,189.3427,8.7552,-0.0013,-0.0016,44.8719,406.9066,364.77,0.032,0.027,0.0328,0.0002,0.0001,0.0224,0.0329,4.9235,4.6155,0.0328,0.2252,2.7132,2.6566,2.6568,0.0061,3118.5447,2177.3582,-250.3254,-250.6479,0,13.5283,-999.25,0.0231,4776.6001,0.0328,0.576,0.0951,0.0174,0.3115,56.2981,95.8364
10886,58.71595079,34.79895658,0,3.711938544,1.933946357,0.8392077215,63.9107,410.3506,1765.7378,692.5321,585.3574,65.7365,465.8375,807.6121,367.2827,487.1283,64.2882,414.2621,1568.9392,650.2579,462.1573,1.444,511.3415,17.1317,0.0208,0.0003,0.0069,0.006,0.0113,0.0001,0,0,0.0002,1535.5625,5155.4717,0.0041,0.0041,0.0008,0.0177,6161.6392,189.2706,-0.0333,-0.0071,0.029,0.0277,0,0.0205,0.2221,0.0096,1.2762,0.1741,0.0154,0.0011,56.9396,57.6968,0.3591,2.3943,54.4316,59.9538,189.3427,8.7167,-0.0028,-0.0029,51.2875,429.0568,384.3446,0.0433,0.0885,0.0389,0.0001,0.0001,0.0329,0.0393,4.3181,4.477,0.0384,0.0466,2.7167,2.6626,2.6605,0.0028,730.7355,778.6105,-251.6893,-251.8596,0,7.493,-999.25,0.025,4772.6001,0.0387,0.5225,0.1029,0.0207,0.3539,57.0036,96.1122
10887,60.61675693,27.53296277,1.629748011,7.006880442,1.867008665,1.346643176,62.6875,387.3158,1470.8727,550.3976,509.558,63.0199,447.5872,777.9159,351.482,462.069,62.7568,440.4608,1426.0798,580.591,487.4199,1.8169,463.6682,15.0779,0.0229,0.0025,0.0121,0.0046,0.0077,0.0023,0,0,0,1525.3795,4784.3149,0.0063,0.004,0.0008,0.0146,6009.9585,189.2706,-0.0449,-0.0073,0.0292,0.0352,0,0.0198,0.2201,0.0104,0.9649,0.1765,0.0105,0.0006,71.5746,58.8674,0.351,2.1934,68.4591,71.5042,189.3427,8.7051,-0.0024,-0.0099,75.3396,418.2476,374.7903,0.0536,0.0679,0.0459,0.0001,0.0006,0.0408,0.0522,4.358,4.3917,0.0452,0,2.712,2.6498,2.66,0.0053,863.8338,1009.3643,-252.9982,-252.8982,0,4.5851,-999.25,0.0292,4679.9995,0.0459,0.517,0.0996,0.0197,0.3637,57.056,96.7222
10888,62.84095664,24.51817178,2.394803652,6.759689752,2.30402278,1.182355387,61.3741,335.4555,1133.7019,466.6513,444.2392,62.9974,444.4008,656.1451,279.478,346.5708,61.1925,355.9579,1007.7604,433.2016,372.7952,2.1429,397.9753,14.507,0.0246,0.0039,0.0047,0.01,0.009,0.0025,0,0,0,1521.7079,4883.9375,0.0056,0.0032,0.0008,0.0216,5987.2114,189.2706,-0.0603,-0.0072,0.0275,0.0225,0.0564,0.0196,0.2254,0.0111,1.9649,0.17,0.0037,0.0009,66.1661,57.6968,0.3519,2.2789,63.3319,67.5913,189.4685,8.6897,-0.0022,-0.0161,60.3382,430.157,385.3133,0.0293,0.0605,0.0424,0.0001,0.0004,0.0359,0.0336,4.3877,4.3667,0.0418,0.9299,2.7061,2.6715,2.6629,0.0044,1693.2139,1307.224,-253.8,-253.723,0,5.8081,-999.25,0.0302,4767.667,0.0423,0.5314,0.0983,0.0069,0.3633,56.5978,96.4235
